lat,lon,response,tmin1,tmin2,tmin3,tmin4,tmin5,tmin6,tmin7,tmin8,tmin9,tmin10,tmin11,tmin12,tmax1,tmax2,tmax3,tmax4,tmax5,tmax6,tmax7,tmax8,tmax9,tmax10,tmax11,tmax12,ppt1,ppt2,ppt3,ppt4,ppt5,ppt6,ppt7,ppt8,ppt9,ppt10,ppt11,ppt12,aet1,aet2,aet3,aet4,aet5,aet6,aet7,aet8,aet9,aet10,aet11,aet12,pet1,pet2,pet3,pet4,pet5,pet6,pet7,pet8,pet9,pet10,pet11,pet12,pack1,pack2,pack3,pack4,pack5,pack6,pack7,pack8,pack9,pack10,pack11,pack12,soilm1,soilm2,soilm3,soilm4,soilm5,soilm6,soilm7,soilm8,soilm9,soilm10,soilm11,soilm12,vpd1,vpd2,vpd3,vpd4,vpd5,vpd6,vpd7,vpd8,vpd9,vpd10,vpd11,vpd12
44.7896,-111.3836,1,-14.47333,-12.34233,-11.68867,-6.877333,-1.736333,2.285667,4.919333,4.472,1.339,-3.209667,-9.483334,-12.70533,-6.579334,-3.178,-0.6143333,4.684667,10.51833,15.566,21.32034,20.045,14.34133,7.923668,-1.324,-5.214333,131.6786,104.6087,104.1813,92.08834,96.63168,95.23566,41.27333,50.064,64.942,81.00767,98.24833,113.9953,8.505769,7.025451,6.928007,10.03403,37.80238,51.49304,62.09812,52.40423,35.55671,22.70857,13.37534,10.35134,17.13645,17.58233,22.20716,24.82276,37.80238,51.67907,68.09659,59.52208,38.67702,24.27539,17.24799,16.48404,388.9781,493.5868,597.7682,671.0571,207.1086,0.04008727,0,0,0.9524824,40.39053,138.6389,252.6342,35.60725,28.58179,21.65379,25.17102,80,79.12391,58.21574,50.89968,61.42628,68.96558,55.59025,45.23889,0.08385233,0.130774,0.155907,0.2489196,0.4135297,0.5595229,0.8466569,0.8116321,0.603318,0.369499,0.1494752,0.09821121
45.2214,-111.5515,1,-13.33833,-11.203,-10.53567,-6.572333,-1.497,2.632667,4.639667,4.581,1.85,-2.555667,-8.413666,-11.26333,-5.667666,-2.337,-0.8000001,3.759,9.107332,13.548,19.46833,18.561,12.49233,6.848333,-0.4673333,-3.949,109.3063,83.11333,97.43433,91.94701,98.10267,87.58567,53.255,48.71734,74.119,73.32234,83.27566,91.20935,8.870802,7.265712,7.086568,9.540311,38.4813,51.88552,63.63615,54.34538,37.7879,23.98498,13.93484,10.65184,17.98956,18.50751,23.42893,26.24397,38.4813,51.88552,67.52376,60.33065,39.13521,25.31691,18.12287,17.28824,327.2178,410.3312,507.7655,582.2267,242.633,0.4691605,0,0,3.616523,41.36463,124.6403,215.8496,35.17936,27.91365,20.82708,24.05487,80,80,64.21776,55.72196,66.41154,68.743,54.80816,44.15632,0.08335023,0.1383712,0.143528,0.2277471,0.3438569,0.4601101,0.722773,0.7048603,0.529952,0.323769,0.1630164,0.1125026
45.1995,-110.5609,1,-14.03767,-12.145,-11.61,-7.244999,-2.243333,1.801667,5.419999,5.1,0.6100001,-3.244667,-9.465667,-11.93167,-4.700999,-0.936,1.571,5.927999,11.702,16.75067,22.51966,21.268,15.34833,8.904002,0.5893332,-3.295333,62.56934,44.41267,57.01033,59.01266,72.02299,66.25833,40.48733,39.38133,48.66167,41.73633,50.10633,56.337,8.568432,7.630327,8.18768,12.15234,35.57627,48.54708,61.67128,51.42696,33.3007,21.64493,11.36685,9.427537,15.64135,16.08914,20.36479,23.12948,35.57627,48.70081,66.0728,58.002,35.85619,22.97364,15.75643,15.03241,187.7351,232.1477,289.1581,326.0336,86.48782,0.02930312,0,0,1.37345,17.40816,67.5145,123.8515,56.07599,48.44567,40.25799,44.9124,110,108.6081,86.47436,73.66487,82.34265,85.17419,73.80733,64.37979,0.1253137,0.1476077,0.1791872,0.2581612,0.4135804,0.5691708,0.960411,0.9200455,0.6168315,0.3762186,0.1627482,0.1103996
45.0622,-110.5564,1,-14.365,-12.657,-12.167,-8.146999,-2.849334,1.351333,4.345334,4.150667,-0.03033333,-3.893666,-10.03867,-12.45533,-5.179334,-1.638333,0.7113334,5.034334,10.595,15.38234,20.99367,19.67734,13.89433,7.827001,-0.3223333,-4.051333,68.715,55.449,85.031,64.38966,113.325,82.50634,53.65967,44.425,68.28368,54.34266,60.32267,66.36567,9.742528,8.503859,8.922544,10.41953,37.98405,51.93525,66.23421,55.17225,36.69122,23.11515,13.53428,11.02422,17.72607,18.21734,23.04132,25.75293,37.98405,51.93525,68.91544,60.63045,37.88815,24.6369,17.85122,17.04131,231.2661,286.7151,371.7461,425.0807,181.6514,0.5897718,0,0,4.379683,33.32534,93.64802,160.0137,55.71725,47.21339,38.29086,38.26422,110,110,92.8689,79.77006,92.16025,90.34897,76.81467,65.79046,0.1010273,0.1458901,0.1713914,0.2518623,0.3782241,0.5154825,0.8539473,0.8228249,0.5640078,0.34828,0.1686513,0.1152873
45.0382,-110.2113,1,-14.35266,-12.10767,-11.96167,-8.057334,-2.666333,1.397,4.909333,4.497,0.3223334,-3.465667,-9.821,-12.22533,-6.176333,-2.464,0.366,5.125667,10.617,15.09067,20.549,19.34367,13.862,7.807668,-1.286,-5.148666,88.756,61.51166,65.11268,65.48234,80.67166,78.61433,48.347,48.75467,54.70466,45.42867,67.22366,74.999,8.961847,8.187446,9.049972,10.25005,27.52894,37.07177,48.90418,42.69608,27.32928,17.56257,11.3886,9.698741,12.76416,13.11655,16.58838,18.60364,27.52894,37.07177,49.78491,43.64093,27.56748,17.96209,12.85383,12.27153,259.6106,321.1222,386.235,437.1729,173.1557,0.5184109,0,0,3.276309,26.19356,93.41724,168.4162,72.83781,64.65037,55.60039,55.20658,110,110,101.0174,98.8672,104.3944,103.266,91.87743,82.17872,0.0966607,0.1294882,0.1594101,0.2362909,0.3750518,0.5071216,0.8224472,0.7722385,0.5550597,0.3383571,0.143233,0.09337271
45.4184,-110.037,1,-15.14,-13.34533,-13.009,-9.192667,-3.804667,0.4723333,3.619667,3.110667,-1.062,-4.515,-10.678,-12.86133,-5.442666,-1.728,0.1436667,4.409667,9.517333,14.13133,19.132,17.99434,12.857,7.335333,-0.7006667,-4.065334,86.71266,61.89567,92.61167,118.0707,113.8307,82.018,51.42634,48.28066,68.755,62.293,78.96266,65.34599,13.69988,13.22009,15.54266,17.17677,34.99715,47.89851,61.80513,53.40445,34.54158,22.83026,15.65678,14.00793,17.35992,17.8815,22.65958,25.30737,34.99715,47.89851,62.76267,54.89165,34.91314,23.55089,17.49566,16.67597,281.4513,343.347,435.9586,543.483,331.9222,6.390222,0,0,10.5326,48.91556,127.8782,193.2242,206.2985,193.0784,177.5358,170.9054,261.5031,270,253.7243,245.1376,254.1258,249.5347,233.8779,219.87,0.1099204,0.1668167,0.1889933,0.2574757,0.3609151,0.4849213,0.7928245,0.7657465,0.5379607,0.3804144,0.1942637,0.143253
45.3872,-110.1777,1,-13.44767,-11.73267,-11.48433,-7.442,-2.127333,2.229,5.348333,4.741333,0.7673333,-2.728667,-9.032668,-11.31733,-3.837,-0.5413333,1.153,5.847333,11.27567,16.25867,21.45133,20.22867,14.88033,9.007335,0.8703333,-2.453333,73.77367,54.91166,67.90667,78.464,86.97733,70.44467,44.78567,41.72833,55.63233,46.341,61.97767,56.30534,7.834462,6.57241,6.584146,10.96724,41.11575,56.52524,67.65535,54.18591,37.68674,25.42574,11.60139,9.05091,18.19168,18.73425,23.73596,27.01429,41.11575,56.81964,74.53,64.86811,41.41973,27.36847,18.33599,17.47626,210.4129,265.3246,333.2313,387.2876,115.0485,0.1046544,0,0,2.574202,17.65695,79.60963,135.915,34.97422,28.4018,21.81766,28.9005,90,88.85951,64.09187,51.47961,60.84418,62.85899,51.28258,42.23168,0.1201321,0.1656858,0.1934141,0.2792121,0.4006619,0.5638969,0.8934833,0.8608792,0.5859067,0.392411,0.1939968,0.1443045
45.1463,-109.4713,1,-14.67467,-12.35867,-11.90333,-7.987333,-2.774667,1.287333,4.328333,4.214667,-0.038,-3.552333,-9.759999,-12.057,-5.322001,-1.993667,0.1276667,4.006333,9.195667,13.69367,18.87167,17.71467,12.23166,7.065,-0.6893333,-3.722333,55.29634,56.55433,90.13367,120.1763,108.444,80.58033,37.76633,40.98467,64.161,48.26666,54.628,45.13533,9.382159,8.693639,9.763444,10.93477,27.42221,37.07122,47.21313,41.23069,26.64869,17.78686,11.54129,9.954115,13.35129,13.72919,17.37311,19.46441,27.42221,37.07122,48.68726,43.08973,27.12023,18.41317,13.44811,12.83292,191.967,248.5214,338.655,446.6653,243.0404,4.164023,0,0,8.875535,36.18967,90.81768,135.953,86.74226,78.04861,68.28518,67.62379,127.9449,130,115.9135,111.0864,119.7106,117.4373,105.896,95.9419,0.1212664,0.1541359,0.1826097,0.2262263,0.3229855,0.413169,0.6894892,0.6816972,0.4755263,0.3286965,0.1719634,0.1347795
45.1002,-109.3472,1,-14.14033,-11.70167,-11.44967,-7.636334,-2.369667,1.483333,5.153333,4.940667,0.3313333,-3.064667,-9.377667,-11.464,-4.605333,-1.245333,0.4533333,4.157666,9.457334,14.02633,19.29733,18.06567,12.54,7.375999,-0.1500001,-2.901334,45.45633,34.521,68.94968,97.262,102.5393,75.13667,37.182,41.42367,57.08599,46.13933,44.895,32.86933,7.661468,6.630565,6.888784,8.545914,32.05919,43.10467,53.84663,45.79034,29.79147,20.02241,10.74612,8.677232,15.28241,15.71005,19.87445,22.3033,32.05919,43.10467,57.88345,50.96717,31.69411,21.55094,15.39163,14.6907,154.2539,188.7749,257.7245,344.4067,168.3523,1.597495,0,0,6.504777,30.24985,75.14484,108.0142,41.39697,34.76641,27.87763,29.49613,88.49077,90,70.18018,63.27385,70.40535,68.36229,57.61617,48.93895,0.1211458,0.1686514,0.1813069,0.227875,0.3344871,0.4216917,0.6948177,0.6693642,0.4926152,0.3461264,0.18313,0.1479702
45.4677,-111.0042,1,-13.69367,-11.63633,-11.03267,-6.827667,-1.708667,2.420333,6.494667,6.010001,1.372,-2.862,-8.865001,-11.5,-5.811667,-2.359,-0.897,3.731,8.969666,13.55567,19.458,18.30133,12.21367,6.098666,-0.4866666,-3.987,76.227,67.65368,100.919,106.546,117.9323,103.005,40.77167,47.41233,67.89933,70.45967,67.53633,76.35867,9.136209,8.318837,9.149306,10.58136,28.48189,38.64276,51.59582,44.3581,28.31778,17.72612,11.65864,9.853995,13.40163,13.80871,17.50318,19.62906,28.48189,38.64276,53.55238,46.85579,28.55848,18.31257,13.50785,12.87216,268.5326,336.1862,437.1052,526.2568,245.9025,0.8696024,0,0,5.505585,48.0715,115.6078,191.9665,70.51423,62.19537,53.04608,53.38956,110,110,96.06699,92.4539,101.7315,100.8897,89.23107,79.37708,0.08941661,0.1289739,0.1394348,0.2195532,0.327386,0.4428369,0.8069306,0.7561414,0.5105422,0.2978271,0.1569983,0.1084215
45.1562,-111.1984,1,-13.79167,-11.83433,-11.777,-7.417334,-2.597333,1.343,5.674334,5.539667,0.7633334,-3.351,-9.581667,-11.872,-5.629666,-1.997667,-0.04000004,4.744666,10.23533,15.21433,20.78633,20.25534,14.515,8.425,-0.234,-4.190667,81.51333,58.98299,71.56966,62.47633,85.18434,90.47834,45.17767,46.807,57.43433,59.065,57.22834,74.27801,11.40241,10.48927,11.68249,13.10595,37.61058,51.31076,67.79826,58.96498,37.74669,24.17744,14.35826,12.29568,17.58502,18.08371,22.88437,25.62869,37.61058,51.31076,70.92609,63.98375,39.3984,25.36845,17.71286,16.90198,244.242,303.225,374.7946,423.6704,179.8133,0.4606551,0,0,2.062758,28.6311,85.85942,160.1375,98.14979,87.66053,75.97803,74.36809,158.7173,160,136.2014,122.4505,132.4225,137.0095,122.6513,110.3556,0.1026578,0.1364415,0.1492902,0.2318105,0.3484366,0.4927694,0.8507918,0.8647004,0.5781086,0.3538421,0.1563914,0.1017899
44.9733,-111.32,1,-15.64067,-13.376,-13.41433,-8.843668,-3.561,1.059,5.365667,5.017333,0.02366665,-4.431333,-10.94833,-13.68933,-7.374,-3.883,-1.118333,4.026667,9.009,13.43733,19.33333,18.15733,11.98667,6.358,-2.150334,-5.714333,135.9887,106.0227,114.803,92.99833,114.0993,91.16733,43.744,48.265,66.30067,86.98701,104.8623,127.856,11.16762,10.32762,11.57757,11.92543,32.8221,45.05564,60.9684,52.6476,32.36474,20.56611,13.94028,12.02118,16.58105,17.03174,21.53235,23.83252,32.8221,45.05564,63.05687,55.41571,33.29923,21.71747,16.69523,15.94342,443.4021,549.4248,664.2278,754.8469,459.2723,4.409277,0,0,5.377396,70.04538,174.9077,302.7637,102.2754,91.9478,80.37023,70.82405,153.5967,160,142.5892,132.9415,143.2654,140.689,126.7487,114.7276,0.07270893,0.1009212,0.1247197,0.208824,0.3081545,0.4230577,0.7775046,0.7432196,0.4760206,0.2884879,0.1230909,0.07513784
45.1078,-109.9847,1,-14.923,-12.47367,-12.66867,-8.711334,-3.307667,0.8920001,3.578,3.291667,-0.1986666,-3.804,-10.40533,-12.83467,-6.858667,-3.152667,-0.463,4.673,9.853334,14.06633,19.222,18.36467,12.57,7.161667,-1.775333,-5.505333,138.214,91.86533,86.54633,93.81934,93.47366,83.41133,51.62533,51.47334,66.06066,54.90533,91.94632,108.9393,9.909762,8.745693,9.291011,10.63442,34.12626,45.86956,57.889,51.11965,33.17405,21.71207,13.50177,11.11076,16.56082,17.02512,21.53907,24.05897,34.12626,45.86956,59.55787,52.946,33.76775,22.68804,16.67947,15.91931,380.355,472.2203,558.7667,638.0422,330.5636,3.965162,0,0,7.270098,38.85205,130.7984,239.7377,60.99187,52.24618,42.95516,43.47052,109.7141,110,97.46506,92.49722,100.1105,95.96474,82.46294,71.35219,0.09080838,0.1339165,0.1549823,0.2425372,0.3444786,0.4580284,0.7349207,0.7144874,0.5375129,0.3419663,0.1389118,0.09722055
45.4248,-111.3162,1,-13.42533,-11.60534,-10.46233,-6.442,-1.543667,2.660333,6.408667,6.264334,2.053,-2.432667,-7.921999,-10.894,-5.482666,-2.283,-0.6476668,4.590333,10.13933,14.79833,20.73267,19.792,13.685,7.779333,-0.102,-3.369,82.99,71.41399,84.35567,91.49133,115.1647,104.4453,47.20134,51.919,71.387,73.387,60.61167,75.81733,8.128159,6.844982,6.886295,9.858205,30.85485,41.97144,54.73512,47.75577,30.9684,19.77703,12.0197,9.411053,13.90099,14.3194,18.14648,20.49595,30.85485,41.97144,57.55816,51.25711,31.72783,20.26174,14.02398,13.35306,253.8064,325.2204,409.5761,476.0272,161.4438,0.1352886,0,0,2.396324,33.3389,93.78083,169.5982,37.0006,30.15562,23.26932,27.2851,70,70,57.83589,54.31562,61.85212,66.04004,54.19007,44.77902,0.08477121,0.145638,0.1544739,0.25043,0.3776923,0.5198634,0.8977363,0.8829089,0.5881477,0.3657973,0.1745123,0.1277557
44.9294,-111.3124,1,-15.49967,-13.06367,-12.87133,-7.998667,-2.869,1.479667,5.584,5.343,0.5116666,-4.027667,-10.22733,-13.50967,-6.883,-3.517,-0.9809999,4.052667,9.496667,14.15833,20.01333,18.96067,12.94633,7.106666,-1.619,-5.436666,127.9597,98.976,105.6654,89.65032,103.3973,91.92767,41.11967,47.98133,64.714,82.51466,99.55499,119.4587,11.4982,10.54417,11.70844,12.05402,36.7845,50.34407,66.47866,56.85695,35.57874,22.75523,14.62778,12.51635,17.87253,18.35358,23.19842,25.72621,36.7845,50.34407,69.82486,61.82656,37.60831,24.16635,17.99407,17.18681,406.3382,505.3142,610.9794,695.7231,347.1331,1.099311,0,0,2.642642,54.4484,154.0034,273.462,97.29311,86.74897,75.04053,67.8932,159.3962,160,135.4648,122.3488,134.7688,137.5185,122.8907,110.3744,0.08093046,0.1172165,0.1345102,0.2217851,0.3390508,0.4672158,0.8014425,0.7917405,0.5222278,0.321634,0.1414162,0.08674964
44.7501,-111.3178,1,-14.84067,-12.45467,-12.26567,-7.710666,-2.658,1.573667,5.467333,4.988,0.8583334,-3.878667,-9.863001,-12.86833,-6.548001,-3.091667,-0.6403332,4.331334,9.720999,14.67967,20.43,19.13133,13.17567,7.260667,-1.642,-5.373334,115.3037,85.72034,92.13302,75.05234,82.76867,77.73866,38.87334,46.73301,57.15867,67.22567,82.69368,96.86834,7.851522,6.707719,6.87433,7.166867,30.07844,41.36092,53.27716,45.93349,29.27909,18.43972,11.45322,9.163691,14.44992,14.82211,18.71686,20.75979,30.07844,41.36092,56.7678,49.54076,30.89935,19.64226,14.54275,13.90103,341.7458,427.4661,519.599,589.8121,268.2159,0.7206199,0,0,1.957761,43.10243,125.7961,222.6645,39.66121,32.95349,26.07916,23.56315,80,80,64.58744,59.60113,66.82836,68.90445,57.45124,48.28754,0.08541312,0.1332175,0.1553838,0.2449521,0.3795187,0.513981,0.8333165,0.8096151,0.5414915,0.3373022,0.129518,0.08841906
45.6049,-111.9574,1,-13.064,-11.19467,-10.13467,-6.133,-1.546,2.572999,6.715666,6.400001,2.068666,-2.319333,-7.394001,-10.077,-4.733666,-2.055,-0.39,5.107334,10.19467,14.741,20.678,19.559,13.86033,7.501001,0.6793332,-2.404,71.645,52.92733,131.102,140.521,119.093,95.84499,38.75134,36.87867,69.61699,67.68266,85.25866,68.19666,8.509977,7.231285,7.345507,12.06306,34.06487,46.03934,58.44123,48.61188,33.40965,21.48314,12.74119,9.761086,15.26138,15.73932,19.96552,22.76433,34.06487,46.03934,63.92778,56.28737,35.15583,22.15094,15.45614,14.65371,257.2133,310.1406,441.2427,536.5007,179.234,0.1069522,0,0,2.309291,33.13526,117.3297,185.5264,40.4894,33.25813,25.91261,34.12577,80,80,59.36005,47.39326,62.2848,69.99583,58.31884,48.55777,0.07482921,0.1103882,0.1311596,0.2280545,0.3358315,0.4632023,0.8556347,0.8143033,0.5634757,0.3148114,0.1695678,0.1230441
45.3745,-111.4409,1,-13.70366,-11.51367,-10.949,-7.114333,-2.068667,2.066667,3.755333,4.012333,1.320667,-2.989667,-8.741334,-11.51667,-6.044667,-2.782667,-1.424,2.825,8.11,12.325,18.38033,17.39866,11.279,5.737668,-1.158667,-4.384334,125.8583,109.8907,111.9173,100.9077,120.3073,116.997,57.607,53.57,65.45966,80.38534,75.68668,113.8653,7.692388,6.518042,6.604744,7.570377,27.39904,36.74681,46.6053,41.31961,27.40961,17.50988,11.27459,8.894369,13.45575,13.85634,17.55496,19.52914,27.39904,36.74681,47.63391,42.8641,27.7265,18.14556,13.55975,12.92683,375.8131,485.7037,597.621,690.661,393.8924,3.760643,0,0,5.938796,58.51776,134.2044,248.0698,36.29458,29.77654,23.17178,23.28674,70,70,64.06705,61.1408,65.6274,64.02242,52.74782,43.85345,0.07496439,0.1209443,0.1283641,0.2022164,0.2927985,0.3891592,0.6399699,0.6338769,0.468999,0.2810615,0.1544712,0.1074189
44.8867,-111.8246,1,-16.27433,-14.24667,-13.31267,-9.334334,-4.102667,0.03733332,4.216333,3.728333,-0.7463333,-5.223666,-11.38067,-14.251,-7.731333,-3.753,-0.8903334,2.47,7.315001,11.535,17.60033,16.34733,11.03267,5.019999,-2.508,-6.114999,98.45499,77.73734,99.56299,108.4397,103.5987,88.577,46.28967,54.21766,69.24333,73.71167,77.58701,86.776,9.385955,8.171598,8.553275,7.569785,29.05412,44.11258,60.7401,52.20897,32.8416,19.64774,12.84759,10.45668,17.89661,18.37264,23.21643,25.64648,32.95514,44.11258,62.07042,54.17159,33.91711,22.36912,18.01648,17.21185,341.2241,418.9614,518.5244,626.9642,510.422,52.69713,0,0,10.41179,76.26119,153.8482,240.6242,53.12418,44.95258,36.3993,28.82951,88.61461,110,101.7726,94.54332,97.44176,85.04031,72.19273,61.73604,0.07985405,0.1301218,0.1621515,0.20733,0.3183344,0.4180536,0.7394277,0.7002267,0.4862678,0.3010826,0.1401785,0.09271827
44.8871,-111.5112,1,-13.39333,-11.44033,-10.89967,-6.636,-1.713333,2.38,4.568,4.396333,1.660333,-2.890333,-8.632335,-11.94433,-6.040666,-2.909667,-0.863,4.216667,9.908335,14.86167,20.72667,19.58533,13.68933,7.561,-1.277,-5.044666,103.6517,81.207,82.78266,75.27666,76.43999,66.20633,38.206,41.269,55.45667,62.82699,80.02033,92.851,7.805147,6.749356,7.01021,9.322373,29.36549,40.15344,49.57167,43.02903,28.44844,18.20114,11.15925,9.022742,13.55192,13.91238,17.58027,19.65444,29.36549,40.15344,52.40267,46.3609,30.30334,19.19311,13.64268,13.03339,312.7579,393.965,476.7476,536.478,191.2966,0.152028,0,0,1.016567,32.30614,112.3265,205.1775,42.28308,35.53373,28.52351,30.36957,80,80,66.49742,60.7719,66.78404,71.17538,60.01613,50.9934,0.09393374,0.1247896,0.1389633,0.2181074,0.3501132,0.4889137,0.7780197,0.7581354,0.5622896,0.3393037,0.1404551,0.08768468
45.2208,-111.4679,1,-14.07633,-12.19167,-11.57333,-7.114,-2.300333,1.608333,5.448667,5.284667,0.6466666,-3.298,-9.146333,-11.82933,-6.002,-2.595333,-0.6076666,4.344667,9.845666,14.25467,20.28834,19.389,13.41133,7.452333,-1.045667,-4.641667,85.85266,63.81666,89.643,88.67799,97.19901,85.04568,52.49333,47.81533,77.13801,71.88967,78.07101,77.45367,9.93473,8.895888,9.60546,11.34575,32.13148,42.96954,57.56244,50.08959,32.03161,20.58512,13.22409,11.02493,15.05439,15.48701,19.60438,21.95921,32.13148,42.96954,59.43165,52.94756,32.44348,21.09406,15.16569,14.46777,286.097,349.9136,439.5566,512.4255,219.7943,0.5050048,0,0,4.008079,42.16244,120.2334,197.6871,67.73733,58.84145,49.236,49.71062,110,110,97.3906,90.70568,102.5067,102.6811,89.45699,78.43205,0.08205689,0.1191942,0.1371297,0.2245115,0.3404057,0.4682811,0.8416882,0.8149985,0.5439736,0.3186291,0.146924,0.1001888
45.2454,-110.6137,1,-15.97033,-14.115,-13.89134,-10.10567,-4.786334,-0.777,2.391333,1.874334,-2.059667,-5.624334,-11.72667,-13.89633,-6.664001,-3.132667,-0.8463332,3.347,8.599667,13.07166,18.91267,17.56033,11.76167,5.531666,-1.936333,-5.567667,82.10599,59.90233,74.90334,68.62166,83.287,68.95934,40.58567,43.27633,50.647,50.13934,63.51167,74.02299,3.273938,2.192252,1.70139,1.055401,28.406,43.15832,54.99866,45.21074,29.92762,15.28244,7.459442,4.685174,16.95466,17.44464,22.08539,24.43669,32.02868,43.15832,58.31124,50.62898,31.73192,21.36444,17.0809,16.29309,273.3802,333.2826,408.1859,476.8076,368.2663,30.64906,0,0,9.843806,52.3712,115.8829,189.9058,6.202311,4.010058,2.308668,1.253267,33.16203,40,31.95454,25.65808,29.21617,21.46286,14.00342,9.318248,0.1056004,0.136368,0.1554423,0.2235427,0.3361912,0.4567586,0.7698191,0.7266163,0.4997182,0.3047613,0.148111,0.1060672
45.3773,-110.114,1,-15.347,-13.49567,-13.38033,-9.523,-4.220667,0.03700001,2.964334,2.458333,-1.614667,-4.898667,-10.90133,-13.098,-5.529666,-1.922667,-0.01666662,4.341667,9.466333,13.956,19.04867,17.82333,12.67867,7.122001,-0.9056668,-4.378,94.41433,67.45,91.17068,105.4467,104.682,83.59033,48.97866,46.71266,69.23933,62.165,80.11367,73.11568,7.607229,6.32833,6.279284,7.513359,29.20056,39.7931,50.38036,43.15343,28.58874,18.59966,11.62825,9.010667,14.72651,15.16494,19.21285,21.39468,29.20056,39.7931,51.97058,45.32752,28.89658,19.64749,14.84034,14.14764,302.341,369.791,460.9616,559.017,363.3631,11.46544,0,0,11.84818,53.11589,133.2296,206.3452,32.48933,26.16101,19.88172,19.7597,64.8231,70,60.65429,57.53208,65.4444,60.86841,49.24014,40.22948,0.1106748,0.1615569,0.1730776,0.2468445,0.3575209,0.4849248,0.7702875,0.7364992,0.525314,0.3512127,0.1761226,0.1315566
44.8361,-112.2003,1,-14.58133,-11.93667,-10.64833,-6.019333,-1.331,2.597333,6.508333,5.753,1.476667,-2.974333,-9.402667,-12.29667,-5.652333,-2.640333,0.03699999,5.1,11.64367,16.43267,22.655,21.361,15.364,8.763332,0.195,-3.943667,66.31467,50.39567,64.81166,66.87399,74.16267,74.46101,36.76966,41.893,47.64533,43.33434,42.95934,55.18034,6.568411,5.464937,5.433211,11.35149,33.70217,45.22661,56.38519,47.76019,29.73859,19.49512,9.993427,7.786006,14.5064,14.88766,18.80776,21.38052,33.70217,45.46893,63.11883,54.66208,34.00924,21.29213,14.60205,13.95285,184.0825,234.4781,299.2899,339.0417,66.40158,0,0,0,0.4462804,17.63773,60.59707,115.7774,28.52474,23.05981,17.62659,28.30947,70,68.72075,48.60074,41.30402,49.36477,53.07726,43.08385,35.29783,0.09914302,0.1386217,0.1866911,0.2866014,0.4471882,0.5977834,0.958083,0.9044998,0.6218284,0.4100855,0.1787816,0.1112256
45.3371,-111.0641,1,-14.891,-12.84333,-12.46,-8.202001,-3.302667,0.9273333,2.310333,2.32,-0.051,-4.170667,-10.17167,-12.738,-6.57,-3.119,-1.280667,2.777667,8.029333,12.47633,18.512,17.443,11.19767,5.102333,-1.296333,-4.808,111.8917,93.13966,126.04,131.4497,129.563,113.852,44.28033,51.70099,71.17635,80.13567,87.06133,106.1,4.680299,3.797112,3.662161,3.568219,18.2457,24.84597,31.50548,27.97974,18.27155,11.49623,7.55056,5.712368,9.394609,9.671725,12.25064,13.5684,18.28271,24.84597,31.88325,28.39567,18.44106,12.0923,9.466387,9.026173,380.0743,473.214,599.254,729.7783,507.9473,17.31605,0,0,10.50898,73.88767,160.949,267.049,17.67896,13.88185,10.21969,7.57684,37.07008,40,37.98471,37.37486,39.04234,35.82876,28.27819,22.56583,0.082289,0.1165491,0.128731,0.1909885,0.2771811,0.3836951,0.619845,0.6010755,0.4532487,0.2651604,0.1417665,0.1034585
45.4682,-111.8999,1,-14.301,-12.48233,-11.7,-7.881,-3.106,0.8773333,3.169666,3.965667,0.4246667,-3.906667,-9.122666,-11.838,-6.188666,-3.290333,-1.581667,2.487,7.673333,12.164,18.444,17.04067,10.60967,4.580333,-1.173,-4.179333,97.94434,74.82999,120.869,133.3393,138.141,114.568,54.395,54.70167,73.21333,84.88467,98.24733,89.47335,7.535976,6.651535,7.059651,6.726969,23.52484,31.9554,42.02911,37.65328,23.78412,15.03538,10.2754,8.426321,12.20052,12.57111,15.93447,17.65847,23.67886,31.9554,42.56427,38.44354,23.90749,15.61068,12.29721,11.71851,367.6625,442.4925,563.3615,696.129,503.4087,20.09409,0,0,10.05805,80.76236,179.0097,268.483,45.74188,39.09034,32.03069,25.8756,75.25158,80,75.87095,74.747,77.4828,72.11625,61.84088,53.41454,0.07136068,0.1128096,0.1259908,0.1919405,0.2778783,0.3753265,0.6318065,0.633377,0.4193057,0.2477195,0.1390426,0.09976776
